"","CMPLNT_FR_DT","count","d7_rollavg"
"596",2020-08-18,106,98.4285714285714
"597",2020-08-19,81,96
"598",2020-08-20,86,95.1428571428571
"599",2020-08-21,126,101.714285714286
"600",2020-08-22,95,101.571428571429
"601",2020-08-23,106,99.5714285714286
"602",2020-08-24,107,101
"603",2020-08-25,123,103.428571428571
"604",2020-08-26,116,108.428571428571
"605",2020-08-27,91,109.142857142857
"606",2020-08-28,99,105.285714285714
"607",2020-08-29,123,109.285714285714
"608",2020-08-30,91,107.142857142857
"609",2020-08-31,94,105.285714285714
"610",2020-09-01,97,101.571428571429
"611",2020-09-02,108,100.428571428571
"612",2020-09-03,98,101.428571428571
"613",2020-09-04,98,101.285714285714
"614",2020-09-05,88,96.2857142857143
"615",2020-09-06,88,95.8571428571429
"616",2020-09-07,117,99.1428571428571
"617",2020-09-08,103,100
"618",2020-09-09,99,98.7142857142857
"619",2020-09-10,87,97.1428571428571
"620",2020-09-11,106,98.2857142857143
"621",2020-09-12,95,99.2857142857143
"622",2020-09-13,99,100.857142857143
"623",2020-09-14,104,99
"624",2020-09-15,111,100.142857142857
"625",2020-09-16,106,101.142857142857
"626",2020-09-17,100,103
"627",2020-09-18,80,99.2857142857143
"628",2020-09-19,84,97.7142857142857
"629",2020-09-20,87,96
"630",2020-09-21,78,92.2857142857143
"631",2020-09-22,92,89.5714285714286
"632",2020-09-23,84,86.4285714285714
"633",2020-09-24,105,87.1428571428571
"634",2020-09-25,114,92
"635",2020-09-26,94,93.4285714285714
"636",2020-09-27,100,95.2857142857143
"637",2020-09-28,110,99.8571428571429
"638",2020-09-29,89,99.4285714285714
"639",2020-09-30,97,101.285714285714
"640",2020-10-01,115,102.714285714286
"641",2020-10-02,117,103.142857142857
"642",2020-10-03,109,105.285714285714
"643",2020-10-04,86,103.285714285714
"644",2020-10-05,113,103.714285714286
"645",2020-10-06,105,106
"646",2020-10-07,111,108
"647",2020-10-08,82,103.285714285714
"648",2020-10-09,82,98.2857142857143
"649",2020-10-10,98,96.7142857142857
"650",2020-10-11,109,100
"651",2020-10-12,81,95.4285714285714
"652",2020-10-13,82,92.1428571428571
"653",2020-10-14,84,88.2857142857143
"654",2020-10-15,103,91.2857142857143
"655",2020-10-16,81,91.1428571428571
"656",2020-10-17,80,88.5714285714286
"657",2020-10-18,88,85.5714285714286
"658",2020-10-19,98,88
"659",2020-10-20,123,93.8571428571429
"660",2020-10-21,95,95.4285714285714
"661",2020-10-22,102,95.2857142857143
"662",2020-10-23,104,98.5714285714286
"663",2020-10-24,101,101.571428571429
"664",2020-10-25,76,99.8571428571429
"665",2020-10-26,103,100.571428571429
"666",2020-10-27,91,96
"667",2020-10-28,98,96.4285714285714
"668",2020-10-29,79,93.1428571428571
"669",2020-10-30,101,92.7142857142857
"670",2020-10-31,96,92
"671",2020-11-01,89,93.8571428571429
"672",2020-11-02,79,90.4285714285714
"673",2020-11-03,88,90
"674",2020-11-04,100,90.2857142857143
"675",2020-11-05,120,96.1428571428571
"676",2020-11-06,129,100.142857142857
"677",2020-11-07,105,101.428571428571
"678",2020-11-08,92,101.857142857143
"679",2020-11-09,84,102.571428571429
"680",2020-11-10,106,105.142857142857
"681",2020-11-11,98,104.857142857143
"682",2020-11-12,89,100.428571428571
"683",2020-11-13,78,93.1428571428571
"684",2020-11-14,83,90
"685",2020-11-15,87,89.2857142857143
"686",2020-11-16,92,90.4285714285714
"687",2020-11-17,92,88.4285714285714
"688",2020-11-18,81,86
"689",2020-11-19,89,86
"690",2020-11-20,83,86.7142857142857
"691",2020-11-21,92,88
"692",2020-11-22,89,88.2857142857143
"693",2020-11-23,94,88.5714285714286
"694",2020-11-24,85,87.5714285714286
"695",2020-11-25,92,89.1428571428571
"696",2020-11-26,72,86.7142857142857
"697",2020-11-27,101,89.2857142857143
"698",2020-11-28,80,87.5714285714286
"699",2020-11-29,96,88.5714285714286
"700",2020-11-30,123,92.7142857142857
"701",2020-12-01,104,95.4285714285714
"702",2020-12-02,85,94.4285714285714
"703",2020-12-03,105,99.1428571428571
"704",2020-12-04,111,100.571428571429
"705",2020-12-05,108,104.571428571429
"706",2020-12-06,85,103
"707",2020-12-07,98,99.4285714285714
"708",2020-12-08,85,96.7142857142857
"709",2020-12-09,71,94.7142857142857
"710",2020-12-10,106,94.8571428571429
"711",2020-12-11,107,94.2857142857143
"712",2020-12-12,99,93
"713",2020-12-13,91,93.8571428571429
"714",2020-12-14,89,92.5714285714286
"715",2020-12-15,102,95
"716",2020-12-16,60,93.4285714285714
"717",2020-12-17,73,88.7142857142857
"718",2020-12-18,85,85.5714285714286
"719",2020-12-19,76,82.2857142857143
"720",2020-12-20,94,82.7142857142857
"721",2020-12-21,75,80.7142857142857
"722",2020-12-22,74,76.7142857142857
"723",2020-12-23,105,83.1428571428571
"724",2020-12-24,81,84.2857142857143
"725",2020-12-25,82,83.8571428571429
"726",2020-12-26,87,85.4285714285714
"727",2020-12-27,70,82
"728",2020-12-28,83,83.1428571428571
"729",2020-12-29,73,83
"730",2020-12-30,79,79.2857142857143
"731",2020-12-31,72,78
"732",2021-01-01,99,80.4285714285714
"733",2021-01-02,93,81.2857142857143
"734",2021-01-03,66,80.7142857142857
"735",2021-01-04,103,83.5714285714286
"736",2021-01-05,79,84.4285714285714
"737",2021-01-06,72,83.4285714285714
